intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
580000,6.43E-05,0.04,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022711665.1 Acidobacteria bacterium, ASM2271166v1",9fb72520ce92b068aec7952dfb3b4b63,0.178461538,130000,4792,7238810000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.631522381,0.921211325,0.776366853,0.921211325,FALSE,,178239,902120
330000,3.66E-05,0.028199566,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022820365.1 Silicimonas sp., ASM2282036v1",19b105d258f7682151e8044faf365a44,0.071583514,130000,4793,7238680000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.881997362,0.748393241,0.881997362,FALSE,,178252,902120
520000,5.76E-05,0.025440313,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022822405.1 Alphaproteobacteria bacterium, ASM2282240v1",2603aa158daffe6abb9e85acbb39c0f8,0.101761252,130000,4794,7238550000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.62824701,0.896895864,0.762571437,0.896895864,FALSE,,178265,902120
500000,5.54E-05,0.027484144,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022824205.1 Candidatus Binatia bacterium, ASM2282420v1",d4ff237e97084d9cc896433dd3cb68a4,0.105708245,130000,4795,7238420000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.627074757,0.898522576,0.762798667,0.898522576,FALSE,,178278,902120
350000,3.88E-05,0.039513678,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022826705.1 Acidimicrobiia bacterium, ASM2282670v1",7b16e214649f28569f739d7967435d03,0.106382979,130000,4796,7238290000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61651413,0.898794856,0.757654493,0.898794856,FALSE,,178291,902120
350000,3.88E-05,0.019316493,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_022841705.1 Pirellulales bacterium, ASM2284170v1",ac4d9b548f5c95514e7fa33ded179d24,0.052005944,130000,4797,7238160000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61651413,0.868679686,0.742596908,0.868679686,FALSE,,178304,902120
470000,5.21E-05,0.046263345,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023249695.1 Elusimicrobia bacterium, ASM2324969v1",b16e1935ab9a303485b7379b119245f1,0.167259786,130000,4798,7238030000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625229834,0.918372022,0.771800928,0.918372022,FALSE,,178317,902120
560000,6.21E-05,0.0325,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023266035.1 Nevskia sp., ASM2326603v1",ca67f270e4b05f3b76e98820a4281424,0.14,130000,4799,7237900000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.630467979,0.910624709,0.770546344,0.910624709,FALSE,,178330,902120
890000,9.87E-05,0.027837259,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023384595.1 Vicinamibacteraceae bacterium, ASM2338459v1",a36f512e7de739fa45d098f26023163e,0.190578158,130000,4800,7237770000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.644531401,0.924097442,0.784314421,0.924097442,FALSE,,178343,902120
510000,5.65E-05,0.039156627,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023390905.1 Proteobacteria bacterium, ASM2339090v1",78a8dae36a8a7461d24566984f1b0c52,0.153614458,130000,4801,7237640000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.627666357,0.914657861,0.771162109,0.914657861,FALSE,,178356,902120
980000,0.000108633,0.031476998,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023416965.1 Proteobacteria bacterium, ASM2341696v1",20c1b37497a78fb78bd3d16e89fd70c3,0.237288136,130000,4802,7237510000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.647494784,0.933794344,0.790644564,0.933794344,FALSE,,178369,902120
980000,0.000108633,0.017663043,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023418705.1 Proteobacteria bacterium, ASM2341870v1",e6cb909fde423c7bb703a89b6f3c1ebd,0.133152174,130000,4803,7237380000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.647494784,0.908452654,0.777973719,0.908452654,FALSE,,178382,902120
1040000,0.000115284,0.027777778,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023424475.1 Proteobacteria bacterium, ASM2342447v1",fe265c760cfb62dc00a9aca424cbd76d,0.222222222,130000,4804,7237250000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.649329586,0.93088202,0.790105803,0.93088202,FALSE,,178395,902120
470000,5.21E-05,0.02398524,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023432025.1 Proteobacteria bacterium, ASM2343202v1",f773df278410a74a2c4ea976883d1f08,0.086715867,130000,4805,7237120000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625229834,0.890088654,0.757659244,0.890088654,FALSE,,178408,902120
980000,0.000108633,0.029953917,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023450775.1 Actinomycetia bacterium, ASM2345077v1",f7f70c1bb45135a460df3e0e52082f9a,0.225806452,130000,4806,7236990000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.647494784,0.931591549,0.789543167,0.931591549,FALSE,,178421,902120
270000,2.99E-05,0.047619048,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023701265.1 Desulfuromonadales bacterium, ASM2370126v1",138feaf958bfd7ff77eca5daf7801ea7,0.098901099,130000,4807,7236860000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.60894233,0.895679087,0.752310708,0.895679087,FALSE,,178434,902120
450000,4.99E-05,0.04290429,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_023898685.1 Phycisphaeraceae bacterium, ASM2389868v1",4c84d288c33916d3d69a0ec5a7c02f5f,0.148514851,130000,4808,7236730000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.623936497,0.913188578,0.768562538,0.913188578,FALSE,,178447,902120
550000,6.10E-05,0.018895349,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024222895.1 Hyphomicrobiales bacterium, ASM2422289v1",73a441a5dbe0a554427e71472a2da642,0.07994186,130000,4809,7236600000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.629927254,0.886647829,0.758287542,0.886647829,FALSE,,178460,902120
250000,2.77E-05,0.013903743,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024230215.1 Fuerstiella sp., ASM2423021v1",e50b932927e4a996ebafcd72ef479248,0.026737968,130000,4810,7236470000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.606714755,0.841591523,0.724153139,0.841591523,FALSE,,178473,902120
260000,2.88E-05,0.01056052,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024232355.1 Chloroflexi bacterium, ASM2423235v1",e1f1779635d2513fcf200ec6b9dd0fe5,0.02112104,130000,4811,7236340000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.607848947,0.832193919,0.720021433,0.832193919,FALSE,,178486,902120
590000,6.54E-05,0.034666667,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024515975.1 Acetobacteraceae bacterium KSS8 strain=KSS8, ASM2451597v1",3f61bef6aef9645cafadc975a9501538,0.157333333,130000,4812,7236210000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.632036663,0.915700326,0.773868494,0.915700326,FALSE,,178499,902120
330000,3.66E-05,0.032418953,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024642115.1 Marivivens sp., ASM2464211v1",489757a610bd3fde10f32c97e89d57d3,0.082294264,130000,4813,7236080000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.887873168,0.751331144,0.887873168,FALSE,,178512,902120
660000,7.32E-05,0.028571429,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024742275.1 Alphaproteobacteria bacterium, ASM2474227v1",514a71a3f57ba550cb4dd39a93fe00d4,0.145054945,130000,4814,7235950000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.635420079,0.912164105,0.773792092,0.912164105,FALSE,,178525,902120
150000,1.66E-05,0.015719468,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024743355.1 bacterium, ASM2474335v1",e6dea0b5331c5940728df4735c7f14fb,0.018137848,130000,4815,7235820000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.592134453,0.826181587,0.70915802,0.826181587,FALSE,,178538,902120
320000,3.55E-05,0.034120735,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_024998815.1 Opitutus sp., ASM2499881v1",e09b6a749f82f5c5527dbde37273d287,0.083989501,130000,4816,7235690000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.613888918,0.888735686,0.751312302,0.888735686,FALSE,,178551,902120
420000,4.66E-05,0.024952015,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_025057155.1 Chloroflexaceae bacterium, ASM2505715v1",2d7c4a4e503f644157b3d4e3f27f23b4,0.080614203,130000,4817,7235560000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621889996,0.887001512,0.754445754,0.887001512,FALSE,,178564,902120
860000,9.53E-05,0.031862745,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900086645.1 Curtobacterium sp. 9128 strain=9128, IMG-taxon 2602042068 annotated assembly",8dbacd5f2a33881dbdd15bf0fdac95c0,0.210784314,130000,4818,7235430000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.643479861,0.928542579,0.78601122,0.928542579,FALSE,,178577,902120
780000,8.65E-05,0.020766773,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900114605.1 Bradyrhizobium sp. NFR13 strain=NFR13, IMG-taxon 2602042107 annotated assembly",53e193b6ea0b928c6b3b901fa6ae15ce,0.124600639,130000,4819,7235300000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.640494977,0.90558566,0.773040318,0.90558566,FALSE,,178590,902120
240000,2.66E-05,0.043771044,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900314825.1 uncultured Veillonellaceae bacterium, Rumen uncultured genome RUG043",38711e119191e2d53cdedc3eff5ce693,0.080808081,130000,4820,7235170000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.605536505,0.887102979,0.746319742,0.887102979,FALSE,,178603,902120
410000,4.54E-05,0.03880597,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900317565.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG311",d8cd37bc4e4da1d50b37be79b555d2fd,0.12238806,130000,4821,7235040000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621176785,0.904813355,0.76299507,0.904813355,FALSE,,178616,902120
720000,7.98E-05,0.018055556,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900473185.1 Rhizobiales bacterium, AFS095166",251ebdc653769f7e27c5b8c3c12c7e3f,0.1,130000,4822,7234910000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.63805834,0.896150502,0.767104421,0.896150502,FALSE,,178629,902120
1290000,0.000142996,0.038235294,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_900755095.1 uncultured Bacteroides sp., ERS473029_19",af9799e0b81c0a69344bc6cb716681f6,0.379411765,130000,4823,7234780000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.656024799,0.95489948,0.80546214,0.95489948,FALSE,,178642,902120
540000,5.99E-05,0.01558753,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_902805615.1 uncultured Cytophagales bacterium, AVDCRST-MAG56",1c765a64b50b1c9105f6ed55ecd39e95,0.064748201,130000,4824,7234650000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.629377084,0.877792358,0.753584721,0.877792358,FALSE,,178655,902120
680000,7.54E-05,0.031862745,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_902806325.1 uncultured Thermomicrobiales bacterium, AVDCRST-MAG73",6a5e76b1abbb26252b0c128e5cb24cb4,0.166666667,130000,4825,7234520000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.636324016,0.918216682,0.777270349,0.918216682,FALSE,,178668,902120
1040000,0.000115284,0.02504817,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_902806335.1 uncultured Thermomicrobiales bacterium, AVDCRST-MAG49",934e92c076a1d9dfbae16593fef6e9a2,0.200385356,130000,4826,7234390000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.649329586,0.926308231,0.787818909,0.926308231,FALSE,,178681,902120
330000,3.66E-05,0.03030303,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903642295.1 PVC group bacterium, MAGs_Lobaria_metabat2_46",5d03d0deb919ca37c43a94b4d4f33c3a,0.076923077,130000,4827,7234260000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.885024062,0.749906591,0.885024062,FALSE,,178694,902120
250000,2.77E-05,0.0203125,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903828675.1 uncultured Acidobacteriaceae bacterium, freshwater MAG --- AM-2014_bin-0823",54b7881b11527d57efc16cabd55254b6,0.0390625,130000,4828,7234130000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.606714755,0.856921332,0.731818043,0.856921332,FALSE,,178707,902120
350000,3.88E-05,0.028017241,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903832285.1 uncultured beta proteobacterium, freshwater MAG --- Ki2-D4_bin-0070",ea0e0e7357c3f473b9e2d3cb0fa86e68,0.075431034,130000,4829,7234000000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61651413,0.884198967,0.750356548,0.884198967,FALSE,,178720,902120
410000,4.54E-05,0.02398524,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903844735.1 Candidatus Eisenbacteria bacterium, freshwater MAG --- Loclat_bin-10216",ec836fd770bc0f037e0baba6277c93b9,0.075645756,130000,4830,7233870000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621176785,0.88431866,0.752747722,0.88431866,FALSE,,178733,902120
410000,4.54E-05,0.015738499,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903847485.1 uncultured Verrucomicrobia bacterium, freshwater MAG --- Loclat_bin-20771",9cd6eabb292573cc4c6e1e9c0f75a283,0.049636804,130000,4831,7233740000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621176785,0.866753132,0.743964958,0.866753132,FALSE,,178746,902120
510000,5.65E-05,0.025490196,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903859155.1 uncultured beta proteobacterium, freshwater MAG --- LJ_bin-1959",4039f81f8ded2ca59624f9c8770829ec,0.1,130000,4832,7233610000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.627666357,0.896150502,0.761908429,0.896150502,FALSE,,178759,902120
670000,7.43E-05,0.027542373,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903862565.1 uncultured actinobacterium, freshwater MAG --- Loclat_bin-09341",392ace01b06d1ed4fb58dbbe9fa1b367,0.141949153,130000,4833,7233480000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.63587526,0.911224466,0.773549863,0.911224466,FALSE,,178772,902120
900000,9.98E-05,0.024390244,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903884435.1 uncultured Rhizobiales bacterium, freshwater MAG --- Umea_bin-08939",0e286087d019afb78e3c09239b8ae3ba,0.168855535,130000,4834,7233350000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.644874423,0.918787365,0.781830894,0.918787365,FALSE,,178785,902120
700000,7.76E-05,0.025490196,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903889245.1 uncultured Lentisphaerae bacterium, freshwater MAG --- LaPlata-15m-a_bin-260",b88567facab143dd5f34033d5237fa04,0.137254902,130000,4835,7233220000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.637202978,0.909766411,0.773484694,0.909766411,FALSE,,178798,902120
350000,3.88E-05,0.047272727,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903917565.1 uncultured cyanobacterium, freshwater MAG --- Kiruna_bin-04642",ff7e90c8095723f64f09749e3c44d31a,0.127272727,130000,4836,7233090000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61651413,0.90650113,0.76150763,0.90650113,FALSE,,178811,902120
420000,4.66E-05,0.040880503,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903925435.1 uncultured planctomycete, freshwater MAG --- Erken-D3_bin-1231",6f0491209897d34f462196b1ecf03b61,0.132075472,130000,4837,7232960000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.621889996,0.908101492,0.764995744,0.908101492,FALSE,,178824,902120
270000,2.99E-05,0.018439716,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903926465.1 uncultured Planctomycetales bacterium, freshwater MAG --- Umea_bin-02666",8bd9542ba5eb0c1b2122db60480b3389,0.038297872,130000,4838,7232830000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.60894233,0.856115039,0.732528684,0.856115039,FALSE,,178837,902120
330000,3.66E-05,0.021630616,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_903960845.1 uncultured Verrucomicrobia bacterium, freshwater MAG --- Loc090116-7m_bin-1039",417d2e4a0d74fc81ce1d27dea8e40927,0.054908486,130000,4839,7232700000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.61478912,0.87092916,0.74285914,0.87092916,FALSE,,178850,902120
470000,5.21E-05,0.028138528,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_913053745.1 uncultured Nitratireductor sp., SRR6201726_bin.8_MetaBAT_v2.12.1_MAG",85b13d1e3d62ea88971600f7d3725d87,0.101731602,130000,4840,7232570000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.625229834,0.896883417,0.761056626,0.896883417,FALSE,,178863,902120
890000,9.87E-05,0.022413793,1.44E-05,1.44E-05,,,,/N/project/Lennon_Sequences/envs/dbs/gtdb-rs214-reps.k21.zip,"GCA_913058025.1 uncultured Myxococcales bacterium, SRR3933267_bin.4_MetaBAT_v2.12.1_MAG",42317e30c50c08b5e7e2bf523f8cc9c0,0.153448276,130000,4841,7232440000,/N/project/Lennon_Sequences/joyobri/sourmash_MAGs/0_1485453_R2_001.fastq,sample_name,236c046d,9021200000,21,DNA,10000,902120,FALSE,0.644531401,0.914610718,0.779571059,0.914610718,FALSE,,178876,902120
